drug_class,i,j,x,y,scale,amplitude,power,p.value,coi_raw,coi,sig
Macrolides,52,50,52,3.45,10.43577884759923,0.4067849002097306,0.16547395503864049,0.11,2.888461723638525,2.888461723638525,0
Macrolides,52,51,52,3.5,10.803795793885275,0.4335904451623567,0.18800067413609062,0.07,2.888461723638525,2.888461723638525,0
Macrolides,52,52,52,3.5500000000000003,11.184790829754435,0.45361881423567607,0.20577002862858085,0.05,2.888461723638525,2.888461723638525,0
Macrolides,52,53,52,3.6,11.579221626547461,0.46473310261967143,0.21597685667050603,0.04,2.888461723638525,2.888461723638525,1
Macrolides,52,54,52,3.6500000000000004,11.98756199535009,0.4648494774512919,0.21608503668673912,0.02,2.888461723638525,2.888461723638525,1
Macrolides,52,55,52,3.7,12.4103024561599,0.45239630607624176,0.20466241775142863,0.03,2.888461723638525,2.888461723638525,1
Macrolides,52,56,52,3.75,12.847950827124839,0.4267364648878467,0.18210401046497646,0.03,2.888461723638525,2.888461723638525,1
Macrolides,52,57,52,3.8000000000000003,13.301032834561163,0.38844557720980083,0.15088996645385533,0.04,2.888461723638525,2.888461723638525,1
Macrolides,52,58,52,3.85,13.770092744483621,0.33938208192846087,0.11518019753409652,0.08,2.888461723638525,2.888461723638525,0
Macrolides,52,59,52,3.9000000000000004,14.255694016406544,0.28254747080343545,0.07983307325741822,0.18,2.888461723638525,2.888461723638525,0
Macrolides,52,60,52,3.95,14.7584199802011,0.22180899917120486,0.049199232113331555,0.35,2.888461723638525,2.888461723638525,0
Macrolides,52,61,52,4,15.278874536821954,0.16166688379944003,0.026136181317421646,0.52,2.888461723638525,2.888461723638525,0
Macrolides,52,62,52,4.050000000000001,15.817682883744947,0.10756403856283672,0.011570022391947423,0.74,2.888461723638525,2.888461723638525,0
Macrolides,52,63,52,4.1,16.37549226598727,0.06838090694309802,0.00467594843436063,0.89,2.888461723638525,2.888461723638525,0
Macrolides,52,64,52,4.15,16.95297275361238,0.05917862804772217,0.00350211001761065,0.92,2.888461723638525,2.888461723638525,0
Macrolides,52,65,52,4.2,17.550818046653465,0.07574359623118496,0.005737092370032776,0.84,2.888461723638525,2.888461723638525,0
Macrolides,53,1,53,1,1.9098593171027443,0.1703975778119723,0.02903533452418715,0.9,2.5665336287511624,2.5665336287511624,0
Macrolides,53,2,53,1.05,1.977210360468118,0.19288443077324,0.037204403634716804,0.9,2.5665336287511624,2.5665336287511624,0
Macrolides,53,3,53,1.0999999999999999,2.0469365332484086,0.21631153728104544,0.0467906811608891,0.88,2.5665336287511624,2.5665336287511624,0
Macrolides,53,4,53,1.1500000000000001,2.119121594201547,0.24037897248171772,0.057782050411366415,0.87,2.5665336287511624,2.5665336287511624,0
Macrolides,53,5,53,1.2000000000000002,2.193852255831683,0.2643367567633421,0.0698739209761623,0.86,2.5665336287511624,2.5665336287511624,0
Macrolides,53,6,53,1.25,2.2712182885528214,0.2869582699181145,0.08234504867439747,0.82,2.5665336287511624,2.5665336287511624,0
Macrolides,53,7,53,1.3,2.3513126285257804,0.3068135155562674,0.09413453332799596,0.76,2.5665336287511624,2.5665336287511624,0
Macrolides,53,8,53,1.35,2.4342314892980115,0.32277224241293195,0.1041819204722725,0.73,2.5665336287511624,2.5665336287511624,0
Macrolides,53,9,53,1.4,2.5200744773803887,0.33448980407351964,0.11188342902914158,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,53,10,53,1.45,2.6089447118998073,0.34256928740605597,0.117353716673893,0.71,2.5665336287511624,2.5665336287511624,0
Macrolides,53,11,53,1.5,2.7009489484713187,0.3482100602676479,0.12125024607159897,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,53,12,53,1.55,2.7961977074386084,0.35244413030733834,0.12421686498809609,0.71,2.5665336287511624,2.5665336287511624,0
Macrolides,53,13,53,1.6,2.8948054066368654,0.355391101065392,0.12630283471647166,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,53,14,53,1.6500000000000001,2.996890498837522,0.3560300083290343,0.12675736683077224,0.68,2.5665336287511624,2.5665336287511624,0
Macrolides,53,15,53,1.7000000000000002,3.102575614039975,0.3526367382159486,0.12435266913958348,0.65,2.5665336287511624,2.5665336287511624,0
Macrolides,53,16,53,1.75,3.2119877067812097,0.3435846841740505,0.11805043519898203,0.63,2.5665336287511624,2.5665336287511624,0
Macrolides,53,17,53,1.8,3.3252582086402898,0.32807721806975587,0.10763466101639016,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,53,18,53,1.85,3.4425231861209054,0.306567100508383,0.09398338711411701,0.74,2.5665336287511624,2.5665336287511624,0
Macrolides,53,19,53,1.9,3.563923504101635,0.28084525968729407,0.07887405988882362,0.75,2.5665336287511624,2.5665336287511624,0
Macrolides,53,20,53,1.9500000000000002,3.6896049950502747,0.2538891150323179,0.06445968273189355,0.77,2.5665336287511624,2.5665336287511624,0
Macrolides,53,21,53,2,3.8197186342054885,0.229523683344754,0.052681121216142913,0.8,2.5665336287511624,2.5665336287511624,0
Macrolides,53,22,53,2.0500000000000003,3.954420720936236,0.21177528979880467,0.04484877336936769,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,53,23,53,2.1,4.093873066496817,0.20369195692963651,0.041490413317824895,0.83,2.5665336287511624,2.5665336287511624,0
Macrolides,53,24,53,2.15,4.238243188403094,0.2059739427985641,0.042425265111986146,0.82,2.5665336287511624,2.5665336287511624,0
Macrolides,53,25,53,2.2,4.387704511663366,0.2166997019464274,0.046958760823670474,0.83,2.5665336287511624,2.5665336287511624,0
Macrolides,53,26,53,2.25,4.542436577105643,0.2325923685550716,0.05409920991005827,0.76,2.5665336287511624,2.5665336287511624,0
Macrolides,53,27,53,2.3,4.702625257051561,0.25046965387374104,0.06273504751163164,0.74,2.5665336287511624,2.5665336287511624,0
Macrolides,53,28,53,2.35,4.868462978596023,0.26785351005346353,0.07174550284796088,0.71,2.5665336287511624,2.5665336287511624,0
Macrolides,53,29,53,2.4000000000000004,5.040148954760778,0.2829205821953017,0.08004405582972846,0.68,2.5665336287511624,2.5665336287511624,0
Macrolides,53,30,53,2.45,5.217889423799615,0.29424718223272384,0.0865814042518978,0.63,2.5665336287511624,2.5665336287511624,0
Macrolides,53,31,53,2.5,5.4018978969426374,0.3005977895601238,0.09035903108843248,0.6,2.5665336287511624,2.5665336287511624,0
Macrolides,53,32,53,2.55,5.592395414877217,0.300843340827077,0.09050671571999681,0.59,2.5665336287511624,2.5665336287511624,0
Macrolides,53,33,53,2.6,5.789610813273731,0.29401291384822903,0.08644359350952614,0.58,2.5665336287511624,2.5665336287511624,0
Macrolides,53,34,53,2.65,5.993780997675044,0.2794344310117683,0.07808360123487067,0.6,2.5665336287511624,2.5665336287511624,0
Macrolides,53,35,53,2.7,6.20515122807995,0.25689602821822355,0.06599556931429833,0.61,2.5665336287511624,2.5665336287511624,0
Macrolides,53,36,53,2.75,6.423975413562419,0.22676068673375505,0.05142040904796419,0.68,2.5665336287511624,2.5665336287511624,0
Macrolides,53,37,53,2.8,6.6505164172805795,0.189992240406311,0.03609705141460948,0.77,2.5665336287511624,2.5665336287511624,0
Macrolides,53,38,53,2.85,6.885046372241811,0.14810977311967738,0.021936504893562303,0.81,2.5665336287511624,2.5665336287511624,0
Macrolides,53,39,53,2.9000000000000004,7.127847008203271,0.10325150193954757,0.010660872652772395,0.91,2.5665336287511624,2.5665336287511624,0
Macrolides,53,40,53,2.95,7.37920999010055,0.05948908545547453,0.0035389512883287513,0.97,2.5665336287511624,2.5665336287511624,0
Macrolides,53,41,53,3,7.639437268410977,0.03589434701094512,0.0012884041473421452,0.98,2.5665336287511624,2.5665336287511624,0
Macrolides,53,42,53,3.0500000000000003,7.9088414418724735,0.06419691650493048,0.004121244088741015,0.96,2.5665336287511624,2.5665336287511624,0
Macrolides,53,43,53,3.1,8.187746132993635,0.10887478798145468,0.011853719458006708,0.91,2.5665336287511624,2.5665336287511624,0
Macrolides,53,44,53,3.15,8.476486376806186,0.15496800109515768,0.024015081363428795,0.82,2.5665336287511624,2.5665336287511624,0
Macrolides,53,45,53,3.2,8.775409023326732,0.19984855686841357,0.039939445682387525,0.72,2.5665336287511624,2.5665336287511624,0
Macrolides,53,46,53,3.25,9.084873154211285,0.2425958012590187,0.0588527227885053,0.6,2.5665336287511624,2.5665336287511624,0
Macrolides,53,47,53,3.3000000000000003,9.405250514103123,0.2827519513453776,0.07994866598961879,0.51,2.5665336287511624,2.5665336287511624,0
Macrolides,53,48,53,3.35,9.736925957192046,0.32002170193972374,0.10241388971239739,0.33,2.5665336287511624,2.5665336287511624,0
Macrolides,53,49,53,3.400000000000001,10.080297909521558,0.35405945225458385,0.12535809573081594,0.22,2.5665336287511624,2.5665336287511624,0
Macrolides,53,50,53,3.45,10.43577884759923,0.3842546492095923,0.14765163543918683,0.11,2.5665336287511624,2.5665336287511624,0
Macrolides,53,51,53,3.5,10.803795793885275,0.4095683265736895,0.1677462141323724,0.09,2.5665336287511624,2.5665336287511624,0
Macrolides,53,52,53,3.5500000000000003,11.184790829754435,0.4284997007865443,0.18361199357415803,0.06,2.5665336287511624,2.5665336287511624,0
Macrolides,53,53,53,3.6,11.579221626547461,0.4392297392099259,0.1929227638064195,0.04,2.5665336287511624,2.5665336287511624,1
Macrolides,53,54,53,3.6500000000000004,11.98756199535009,0.43992883494829277,0.1935373798189622,0.03,2.5665336287511624,2.5665336287511624,1
Macrolides,53,55,53,3.7,12.4103024561599,0.42915840668308536,0.18417693802676452,0.03,2.5665336287511624,2.5665336287511624,1
Macrolides,53,56,53,3.75,12.847950827124839,0.40626388428076426,0.16505034367089422,0.03,2.5665336287511624,2.5665336287511624,1
Macrolides,53,57,53,3.8000000000000003,13.301032834561163,0.37165844435295703,0.13812999925886005,0.04,2.5665336287511624,2.5665336287511624,1
Macrolides,53,58,53,3.85,13.770092744483621,0.32693048407450503,0.1068835414171902,0.11,2.5665336287511624,2.5665336287511624,0
Macrolides,53,59,53,3.9000000000000004,14.255694016406544,0.27476379431002634,0.07549514266364248,0.17,2.5665336287511624,2.5665336287511624,0
Macrolides,53,60,53,3.95,14.7584199802011,0.2187309345646125,0.047843221735508805,0.34,2.5665336287511624,2.5665336287511624,0
Macrolides,53,61,53,4,15.278874536821954,0.16312689141226722,0.026610382701829624,0.51,2.5665336287511624,2.5665336287511624,0
Macrolides,53,62,53,4.050000000000001,15.817682883744947,0.11326620798661398,0.012829233871666897,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,53,63,53,4.1,16.37549226598727,0.07722235287571229,0.005963291783661029,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,53,64,53,4.15,16.95297275361238,0.06635209131337981,0.0044026000216590925,0.86,2.5665336287511624,2.5665336287511624,0
Macrolides,53,65,53,4.2,17.550818046653465,0.07827118177864424,0.00612637789702557,0.8,2.5665336287511624,2.5665336287511624,0
Macrolides,54,1,54,1,1.9098593171027443,0.19339504195781632,0.03740164225386553,0.89,2.151496129472319,2.151496129472319,0
Macrolides,54,2,54,1.05,1.977210360468118,0.21362454977100412,0.04563544826486421,0.9,2.151496129472319,2.151496129472319,0
Macrolides,54,3,54,1.0999999999999999,2.0469365332484086,0.23129998345487274,0.0534996823462244,0.86,2.151496129472319,2.151496129472319,0
Macrolides,54,4,54,1.1500000000000001,2.119121594201547,0.245547274526586,0.06029346402743461,0.82,2.151496129472319,2.151496129472319,0
Macrolides,54,5,54,1.2000000000000002,2.193852255831683,0.2556442768807892,0.06535399630190163,0.81,2.151496129472319,2.151496129472319,0
Macrolides,54,6,54,1.25,2.2712182885528214,0.2611242910197085,0.06818589536054542,0.79,2.151496129472319,2.151496129472319,0
Macrolides,54,7,54,1.3,2.3513126285257804,0.26198801905698604,0.06863772212940368,0.81,2.151496129472319,2.151496129472319,0
Macrolides,54,8,54,1.35,2.4342314892980115,0.2590115481969021,0.06708698209935614,0.8,2.151496129472319,2.151496129472319,0
Macrolides,54,9,54,1.4,2.5200744773803887,0.25398548305780766,0.0645086256041079,0.83,2.151496129472319,2.151496129472319,0
Macrolides,54,10,54,1.45,2.6089447118998073,0.24955732490974783,0.06227885841610945,0.83,2.151496129472319,2.151496129472319,0
Macrolides,54,11,54,1.5,2.7009489484713187,0.2483668168424754,0.06168607570846373,0.83,2.151496129472319,2.151496129472319,0
Macrolides,54,12,54,1.55,2.7961977074386084,0.2516601299105252,0.06333282098658244,0.85,2.151496129472319,2.151496129472319,0
Macrolides,54,13,54,1.6,2.8948054066368654,0.2583545142957213,0.06674705505697807,0.82,2.151496129472319,2.151496129472319,0
Macrolides,54,14,54,1.6500000000000001,2.996890498837522,0.2654221123696545,0.07044889773476949,0.81,2.151496129472319,2.151496129472319,0
Macrolides,54,15,54,1.7000000000000002,3.102575614039975,0.26922255645139953,0.07248078490222701,0.8,2.151496129472319,2.151496129472319,0
Macrolides,54,16,54,1.75,3.2119877067812097,0.26677313908597533,0.07116790773778514,0.82,2.151496129472319,2.151496129472319,0
Macrolides,54,17,54,1.8,3.3252582086402898,0.2564622748999496,0.06577289844685734,0.83,2.151496129472319,2.151496129472319,0
Macrolides,54,18,54,1.85,3.4425231861209054,0.23828247980129683,0.05677854018025543,0.83,2.151496129472319,2.151496129472319,0
Macrolides,54,19,54,1.9,3.563923504101635,0.2138151535428877,0.04571691988456863,0.88,2.151496129472319,2.151496129472319,0
Macrolides,54,20,54,1.9500000000000002,3.6896049950502747,0.18617864057122097,0.034662486204947884,0.9,2.151496129472319,2.151496129472319,0
Macrolides,54,21,54,2,3.8197186342054885,0.160077866914362,0.025624923475852195,0.92,2.151496129472319,2.151496129472319,0
Macrolides,54,22,54,2.0500000000000003,3.954420720936236,0.14166967805379982,0.020070297679867285,0.94,2.151496129472319,2.151496129472319,0
Macrolides,54,23,54,2.1,4.093873066496817,0.13672132966214715,0.018692721984585513,0.92,2.151496129472319,2.151496129472319,0
Macrolides,54,24,54,2.15,4.238243188403094,0.14639056779139686,0.02143019833828756,0.91,2.151496129472319,2.151496129472319,0
Macrolides,54,25,54,2.2,4.387704511663366,0.16624272448950925,0.02763664344569488,0.86,2.151496129472319,2.151496129472319,0
Macrolides,54,26,54,2.25,4.542436577105643,0.19054574221561557,0.036307679876499827,0.8,2.151496129472319,2.151496129472319,0
Macrolides,54,27,54,2.3,4.702625257051561,0.21514162782028226,0.04628592002116085,0.76,2.151496129472319,2.151496129472319,0
Macrolides,54,28,54,2.35,4.868462978596023,0.23750400975459016,0.05640815464950845,0.73,2.151496129472319,2.151496129472319,0
Macrolides,54,29,54,2.4000000000000004,5.040148954760778,0.25609840913018495,0.06558639515901159,0.67,2.151496129472319,2.151496129472319,0
Macrolides,54,30,54,2.45,5.217889423799615,0.2698866620061292,0.07283881032881062,0.63,2.151496129472319,2.151496129472319,0
Macrolides,54,31,54,2.5,5.4018978969426374,0.27804055265173255,0.07730654891888088,0.58,2.151496129472319,2.151496129472319,0
Macrolides,54,32,54,2.55,5.592395414877217,0.2798197867198942,0.0782991130399671,0.58,2.151496129472319,2.151496129472319,0
Macrolides,54,33,54,2.6,5.789610813273731,0.27457808553231194,0.07539312505458962,0.59,2.151496129472319,2.151496129472319,0
Macrolides,54,34,54,2.65,5.993780997675044,0.26185737838076795,0.06856928661244868,0.61,2.151496129472319,2.151496129472319,0
Macrolides,54,35,54,2.7,6.20515122807995,0.24151698565852575,0.05833045436158053,0.63,2.151496129472319,2.151496129472319,0
Macrolides,54,36,54,2.75,6.423975413562419,0.21383924160060175,0.04572722124832052,0.72,2.151496129472319,2.151496129472319,0
Macrolides,54,37,54,2.8,6.6505164172805795,0.17956271793587866,0.03224276967251992,0.78,2.151496129472319,2.151496129472319,0
Macrolides,54,38,54,2.85,6.885046372241811,0.13981915228661382,0.019549395346147306,0.82,2.151496129472319,2.151496129472319,0
Macrolides,54,39,54,2.9000000000000004,7.127847008203271,0.0959862758136515,0.009213365144574378,0.91,2.151496129472319,2.151496129472319,0
Macrolides,54,40,54,2.95,7.37920999010055,0.04951114736038655,0.002451353712941912,0.98,2.151496129472319,2.151496129472319,0
Macrolides,54,41,54,3,7.639437268410977,0.003135036727757489,9.828455284388384e-6,1,2.151496129472319,2.151496129472319,0
Macrolides,54,42,54,3.0500000000000003,7.9088414418724735,0.04658556009931047,0.0021702144097664675,0.97,2.151496129472319,2.151496129472319,0
Macrolides,54,43,54,3.1,8.187746132993635,0.09395723382357736,0.00882796178777839,0.94,2.151496129472319,2.151496129472319,0
Macrolides,54,44,54,3.15,8.476486376806186,0.13995681575304675,0.019587910275732274,0.86,2.151496129472319,2.151496129472319,0
Macrolides,54,45,54,3.2,8.775409023326732,0.1839847445831901,0.0338503862393417,0.71,2.151496129472319,2.151496129472319,0
Macrolides,54,46,54,3.25,9.084873154211285,0.22558876307726758,0.050890290026731566,0.62,2.151496129472319,2.151496129472319,0
Macrolides,54,47,54,3.3000000000000003,9.405250514103123,0.2644375195805351,0.06992720176190587,0.54,2.151496129472319,2.151496129472319,0
Macrolides,54,48,54,3.35,9.736925957192046,0.3002672564892982,0.09016042531961,0.37,2.151496129472319,2.151496129472319,0
Macrolides,54,49,54,3.400000000000001,10.080297909521558,0.33276735417774056,0.11073411200645383,0.24,2.151496129472319,2.151496129472319,0
Macrolides,54,50,54,3.45,10.43577884759923,0.3614224820347633,0.1306262105201688,0.14,2.151496129472319,2.151496129472319,0
Macrolides,54,51,54,3.5,10.803795793885275,0.38537169483317635,0.1485113431785948,0.1,2.151496129472319,2.151496129472319,0
Macrolides,54,52,54,3.5500000000000003,11.184790829754435,0.40335961126802666,0.1626989760022936,0.07,2.151496129472319,2.151496129472319,0
Macrolides,54,53,54,3.6,11.579221626547461,0.4138326707499799,0.17125747938006128,0.04,2.151496129472319,2.151496129472319,1
Macrolides,54,54,54,3.6500000000000004,11.98756199535009,0.41518458013055104,0.17237823557818194,0.04,2.151496129472319,2.151496129472319,1
Macrolides,54,55,54,3.7,12.4103024561599,0.4061016245743439,0.16491852948192134,0.03,2.151496129472319,2.151496129472319,1
Macrolides,54,56,54,3.75,12.847950827124839,0.3859222631347737,0.14893599318306547,0.03,2.151496129472319,2.151496129472319,1
